date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:24	11434/11434	---M--	200	added ('OK')	image/jpeg	etag:%221628097197%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/b/51/b512929d-77e8-5883-b4d9-a8fb4da990fc/508f255643e9c.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/508F255643E9C_PREVIEW_200.JPG	(from )
19:15:25	206508/206508	U-----	200	untouched ('OK')	text/html	etag:a6bd65dd556ee1a7bb193f81c49490aa	http://www.hngnews.com/sun_prairie_star/community/features/article_cdabe27e-c48b-11e2-854c-0019bb30f31a.html	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_CDABE27E_C48B_11E2_854C.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:25	209466/209466	U-----	200	untouched ('OK')	text/html	etag:632646efeacb7857f0ef2ea99a9b9233	http://www.hngnews.com/sun_prairie_star/community/features/article_41d525bc-c48b-11e2-a842-0019bb30f31a.html	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_41D525BC_C48B_11E2_A842.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:25	196805/196805	U-----	200	untouched ('OK')	text/html	etag:ec321b20a74a1a588d5ada55f234f277	http://www.hngnews.com/sun_prairie_star/community/features/article_e20a0b76-c489-11e2-9189-0019bb30f31a.html	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_E20A0B76_C489_11E2_9189.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:26	194112/194112	---MCZ	200	added ('OK')	text/html	etag:c761cd48877f5e272b43301fa2727274	http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html?mode=image&photo=	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_780AE942_C3EF_11E2_B2_6.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:26	206957/206957	U-----	200	untouched ('OK')	text/html	etag:9065b4db23407b1a10e03fb2287df876	http://www.hngnews.com/sun_prairie_star/community/features/article_adfde35c-c489-11e2-8a4e-0019bb30f31a.html	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_ADFDE35C_C489_11E2_8A4E.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:27	711933/711933	U--MCZ	200	updated ('OK')	text/html	etag:f97481610930915e4177d5a012f51ea3	http://www.hngnews.com/sun_prairie_star/community/features/	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/INDEX.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:27	6094/6094	---M--	200	added ('OK')	image/jpeg	etag:%2258253997%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/c/1b/c1b33ba8-7945-5673-83e7-4f9e77055c0f/512cf25fa3ec3.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/512CF25FA3EC3_PREVIEW_200.JPG	(from )
19:15:29	9543/9543	---M--	200	added ('OK')	image/jpeg	etag:%2259397709%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/6/62/662bfced-79f7-5b3d-b871-8b26711aeac6/513a374687b6d.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/513A374687B6D_PREVIEW_200.JPG	(from )
19:15:32	11772/11772	---M--	200	added ('OK')	image/jpeg	etag:%221628133997%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/e/48/e48cadfa-9dff-5020-8daf-c31d7d88678f/508efb1d35ef4.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/508EFB1D35EF4_PREVIEW_200.JPG	(from )
